customer_id,signup_date,location_id,age_band,gender,customer_persona,preferred_sport,marketing_consent
CUST054964,2023-02-05,LOC014,45-54,Women,Outdoor Explorer,Hiking,False
CUST054965,2025-10-16,LOC008,25-34,Men,Studio Regular,Multi-Sport,False
CUST054966,2024-06-27,LOC008,35-44,Women,Active Lifestyle,Multi-Sport,True
CUST054967,2024-08-09,LOC001,25-34,Women,Studio Regular,Pilates,True
CUST054968,2023-07-22,LOC004,18-24,Men,Urban Runner,Gym,True
CUST054969,2024-06-15,LOC001,18-24,Women,Urban Runner,Pilates,True
CUST054970,2024-03-21,LOC011,55+,Men,Outdoor Explorer,Trail,True
CUST054971,2025-06-03,LOC001,25-34,Men,Performance Athlete,Running,False
CUST054972,2023-07-10,LOC009,35-44,Women,Active Lifestyle,Gym,True
CUST054973,2023-06-27,LOC001,25-34,Women,Urban Runner,Trail,True
CUST054974,2024-02-14,LOC013,35-44,Men,Outdoor Explorer,Trail,True
CUST054975,2024-09-03,LOC009,55+,Women,Outdoor Explorer,Hiking,True
CUST054976,2024-08-29,LOC008,35-44,Women,Urban Runner,Running,False
CUST054977,2024-09-10,LOC001,25-34,Women,Outdoor Explorer,Hiking,True
CUST054978,2024-01-08,LOC008,35-44,Women,Urban Runner,Running,True
CUST054979,2024-02-27,LOC012,25-34,Women,Active Lifestyle,Multi-Sport,True
CUST054980,2025-08-07,LOC001,25-34,Women,Urban Runner,Hiking,True
CUST054981,2025-12-16,LOC011,18-24,Men,Active Lifestyle,Pilates,False
CUST054982,2024-12-28,LOC004,18-24,Men,Studio Regular,Pilates,False
CUST054983,2023-10-19,LOC013,55+,Men,Performance Athlete,Hiking,True
CUST054984,2024-03-15,LOC008,35-44,Men,Active Lifestyle,Hiking,True
CUST054985,2024-08-16,LOC008,55+,Men,Urban Runner,Gym,True
CUST054986,2024-08-22,LOC008,18-24,Women,Urban Runner,Running,True
CUST054987,2024-09-29,LOC007,25-34,Men,Active Lifestyle,Running,True
CUST054988,2023-01-30,LOC001,55+,Women,Outdoor Explorer,Trail,False
CUST054989,2024-04-17,LOC002,45-54,Men,Active Lifestyle,Gym,False
CUST054990,2024-10-25,LOC001,35-44,Women,Studio Regular,Pilates,True
CUST054991,2025-03-07,LOC004,55+,Men,Urban Runner,Running,True
CUST054992,2025-05-17,LOC004,35-44,Non-Binary / Other,Outdoor Explorer,Trail,True
CUST054993,2024-03-23,LOC012,45-54,Men,Urban Runner,Running,True
CUST054994,2023-06-11,LOC001,25-34,Women,Active Lifestyle,Hiking,True
CUST054995,2025-06-23,LOC006,55+,Women,Urban Runner,Running,True
CUST054996,2024-01-26,LOC008,25-34,Women,Active Lifestyle,Pilates,True
CUST054997,2025-07-09,LOC001,25-34,Women,Active Lifestyle,Multi-Sport,False
CUST054998,2023-02-05,LOC002,35-44,Women,Performance Athlete,Trail,True
CUST054999,2025-05-24,LOC004,25-34,Men,Urban Runner,Running,True
CUST055000,2023-08-06,LOC012,25-34,Women,Active Lifestyle,Pilates,True
CUST055001,2023-03-30,LOC007,25-34,Men,Urban Runner,Running,True
CUST055002,2025-09-20,LOC001,18-24,Women,Active Lifestyle,Running,True
CUST055003,2024-12-22,LOC006,25-34,Men,Active Lifestyle,Gym,True
CUST055004,2023-08-11,LOC008,35-44,Women,Studio Regular,Pilates,True
CUST055005,2025-08-18,LOC013,25-34,Men,Urban Runner,Running,True
CUST055006,2024-07-11,LOC013,25-34,Women,Active Lifestyle,Pilates,False
CUST055007,2025-11-24,LOC008,45-54,Men,Active Lifestyle,Gym,False
CUST055008,2025-04-23,LOC008,35-44,Men,Urban Runner,Gym,True
CUST055009,2024-12-30,LOC001,25-34,Men,Performance Athlete,Multi-Sport,True
CUST055010,2025-09-21,LOC003,25-34,Men,Studio Regular,Gym,False
CUST055011,2023-01-01,LOC003,35-44,Women,Urban Runner,Running,False
CUST055012,2024-11-30,LOC013,25-34,Women,Active Lifestyle,Running,False
CUST055013,2025-05-21,LOC009,45-54,Men,Studio Regular,Hiking,False
CUST055014,2024-01-14,LOC002,25-34,Men,Urban Runner,Running,False
CUST055015,2025-02-11,LOC007,45-54,Women,Studio Regular,Pilates,False
CUST055016,2024-08-03,LOC008,35-44,Women,Urban Runner,Trail,True
CUST055017,2025-12-01,LOC004,45-54,Men,Urban Runner,Running,True
CUST055018,2025-10-30,LOC014,35-44,Men,Studio Regular,Gym,True
CUST055019,2023-01-18,LOC005,25-34,Women,Outdoor Explorer,Gym,True
CUST055020,2025-05-28,LOC003,25-34,Women,Active Lifestyle,Multi-Sport,True
CUST055021,2023-09-28,LOC001,35-44,Women,Urban Runner,Running,True
CUST055022,2025-08-06,LOC013,18-24,Men,Outdoor Explorer,Trail,True
CUST055023,2024-09-22,LOC007,25-34,Women,Outdoor Explorer,Hiking,False
CUST055024,2023-07-14,LOC011,25-34,Men,Performance Athlete,Gym,True
CUST055025,2024-07-12,LOC007,25-34,Women,Urban Runner,Running,True
CUST055026,2024-06-08,LOC004,35-44,Men,Studio Regular,Gym,True
CUST055027,2023-12-25,LOC014,35-44,Men,Urban Runner,Pilates,True
CUST055028,2024-08-12,LOC007,35-44,Men,Outdoor Explorer,Trail,True
CUST055029,2024-09-14,LOC004,35-44,Women,Urban Runner,Running,True
CUST055030,2023-06-08,LOC006,55+,Women,Active Lifestyle,Pilates,False
CUST055031,2025-11-22,LOC004,55+,Women,Studio Regular,Gym,True
CUST055032,2025-12-08,LOC012,25-34,Men,Urban Runner,Gym,True
CUST055033,2023-12-02,LOC002,18-24,Women,Active Lifestyle,Running,False
CUST055034,2025-10-31,LOC001,35-44,Men,Outdoor Explorer,Hiking,True
CUST055035,2025-03-08,LOC014,18-24,Women,Urban Runner,Running,True
CUST055036,2025-05-21,LOC004,18-24,Men,Active Lifestyle,Gym,True
CUST055037,2025-12-20,LOC002,35-44,Men,Performance Athlete,Trail,True
CUST055038,2024-12-06,LOC001,35-44,Women,Outdoor Explorer,Hiking,True
CUST055039,2023-03-24,LOC004,35-44,Women,Urban Runner,Running,True
CUST055040,2023-12-19,LOC008,25-34,Men,Studio Regular,Gym,False
CUST055041,2024-08-07,LOC002,55+,Women,Studio Regular,Pilates,True
CUST055042,2024-12-16,LOC013,35-44,Women,Studio Regular,Gym,True
CUST055043,2025-08-16,LOC013,45-54,Women,Studio Regular,Pilates,True
CUST055044,2024-02-17,LOC012,25-34,Women,Outdoor Explorer,Hiking,True
CUST055045,2024-10-11,LOC013,35-44,Women,Outdoor Explorer,Trail,True
CUST055046,2025-09-13,LOC001,45-54,Men,Active Lifestyle,Gym,True
CUST055047,2024-02-02,LOC013,25-34,Men,Outdoor Explorer,Trail,True
CUST055048,2024-01-07,LOC009,45-54,Women,Studio Regular,Multi-Sport,True
CUST055049,2025-09-12,LOC002,25-34,Men,Active Lifestyle,Gym,True
CUST055050,2025-04-02,LOC011,35-44,Women,Urban Runner,Running,False
CUST055051,2025-03-04,LOC014,25-34,Non-Binary / Other,Outdoor Explorer,Hiking,True
CUST055052,2023-04-30,LOC009,25-34,Women,Urban Runner,Running,True
CUST055053,2023-11-25,LOC013,25-34,Men,Active Lifestyle,Gym,False
CUST055054,2025-04-15,LOC013,45-54,Women,Active Lifestyle,Multi-Sport,True
CUST055055,2025-01-16,LOC014,35-44,Men,Studio Regular,Pilates,False
CUST055056,2024-05-03,LOC012,25-34,Women,Outdoor Explorer,Hiking,True
CUST055057,2023-06-13,LOC007,25-34,Men,Active Lifestyle,Multi-Sport,True
CUST055058,2025-08-25,LOC004,18-24,Men,Active Lifestyle,Multi-Sport,False
CUST055059,2023-01-16,LOC004,25-34,Women,Studio Regular,Pilates,True
CUST055060,2023-01-19,LOC014,18-24,Men,Studio Regular,Multi-Sport,True
CUST055061,2025-02-02,LOC012,35-44,Women,Performance Athlete,Running,True
CUST055062,2025-10-17,LOC005,25-34,Men,Urban Runner,Running,False
CUST055063,2025-04-01,LOC008,35-44,Women,Active Lifestyle,Pilates,True
CUST055064,2025-07-15,LOC002,18-24,Women,Urban Runner,Running,True
CUST055065,2024-09-14,LOC008,18-24,Women,Active Lifestyle,Pilates,True
CUST055066,2024-03-16,LOC006,25-34,Women,Active Lifestyle,Gym,False
CUST055067,2024-10-02,LOC008,35-44,Men,Urban Runner,Running,False
CUST055068,2025-12-11,LOC002,45-54,Men,Urban Runner,Running,True
CUST055069,2024-03-24,LOC012,18-24,Women,Urban Runner,Trail,False
CUST055070,2025-09-02,LOC007,35-44,Men,Studio Regular,Running,True
CUST055071,2024-03-18,LOC004,25-34,Women,Urban Runner,Running,True
CUST055072,2025-10-15,LOC005,45-54,Men,Performance Athlete,Running,True
CUST055073,2024-04-23,LOC011,25-34,Men,Outdoor Explorer,Trail,False
CUST055074,2025-06-14,LOC011,25-34,Women,Performance Athlete,Running,False
CUST055075,2023-02-06,LOC009,55+,Men,Performance Athlete,Gym,True
CUST055076,2024-11-09,LOC014,25-34,Women,Urban Runner,Running,False
CUST055077,2025-04-07,LOC007,55+,Men,Outdoor Explorer,Trail,True
CUST055078,2023-09-28,LOC010,25-34,Men,Urban Runner,Running,True
CUST055079,2025-09-05,LOC001,25-34,Men,Active Lifestyle,Hiking,False
CUST055080,2024-05-30,LOC007,35-44,Men,Performance Athlete,Running,True
CUST055081,2025-01-23,LOC004,35-44,Women,Active Lifestyle,Hiking,False
CUST055082,2023-08-23,LOC008,45-54,Women,Active Lifestyle,Gym,False
CUST055083,2025-01-08,LOC004,35-44,Women,Urban Runner,Running,False
CUST055084,2024-04-25,LOC001,35-44,Men,Urban Runner,Running,True
CUST055085,2023-04-18,LOC004,35-44,Women,Active Lifestyle,Trail,True
CUST055086,2025-06-01,LOC010,25-34,Women,Studio Regular,Gym,False
CUST055087,2025-07-07,LOC007,25-34,Men,Performance Athlete,Running,False
CUST055088,2023-01-14,LOC005,35-44,Women,Studio Regular,Gym,True
CUST055089,2024-11-19,LOC008,18-24,Women,Urban Runner,Gym,True
CUST055090,2025-09-21,LOC004,18-24,Women,Studio Regular,Pilates,True
CUST055091,2023-01-22,LOC010,35-44,Non-Binary / Other,Performance Athlete,Gym,True
CUST055092,2023-06-05,LOC007,45-54,Women,Urban Runner,Running,True
CUST055093,2025-07-01,LOC002,18-24,Men,Urban Runner,Running,False
CUST055094,2023-12-21,LOC013,45-54,Men,Urban Runner,Running,True
CUST055095,2025-03-11,LOC009,35-44,Men,Urban Runner,Running,True
CUST055096,2024-11-11,LOC008,18-24,Men,Urban Runner,Running,True
CUST055097,2024-06-03,LOC012,25-34,Women,Active Lifestyle,Gym,False
CUST055098,2025-10-17,LOC009,45-54,Women,Active Lifestyle,Gym,False
CUST055099,2024-01-06,LOC005,35-44,Men,Active Lifestyle,Running,True
CUST055100,2024-12-01,LOC011,45-54,Women,Studio Regular,Gym,True
CUST055101,2025-05-04,LOC002,55+,Women,Urban Runner,Running,False
CUST055102,2025-06-27,LOC009,35-44,Men,Active Lifestyle,Multi-Sport,True
CUST055103,2025-10-23,LOC014,35-44,Women,Outdoor Explorer,Hiking,True
CUST055104,2024-05-30,LOC009,35-44,Women,Studio Regular,Gym,True
CUST055105,2024-06-06,LOC012,45-54,Men,Active Lifestyle,Gym,False
CUST055106,2025-02-07,LOC014,45-54,Men,Active Lifestyle,Hiking,True
CUST055107,2023-02-10,LOC006,35-44,Men,Urban Runner,Running,True
CUST055108,2024-09-02,LOC008,25-34,Women,Urban Runner,Running,False
CUST055109,2023-05-25,LOC012,55+,Men,Active Lifestyle,Gym,True
CUST055110,2023-01-03,LOC008,25-34,Men,Urban Runner,Running,True
CUST055111,2023-07-14,LOC013,25-34,Women,Outdoor Explorer,Running,False
CUST055112,2024-09-22,LOC012,35-44,Men,Active Lifestyle,Running,True
CUST055113,2024-12-27,LOC011,18-24,Non-Binary / Other,Studio Regular,Pilates,True
CUST055114,2025-10-19,LOC012,25-34,Women,Urban Runner,Running,False
CUST055115,2025-08-26,LOC004,18-24,Men,Outdoor Explorer,Hiking,True
CUST055116,2025-05-20,LOC004,18-24,Women,Outdoor Explorer,Hiking,True
CUST055117,2024-09-23,LOC005,18-24,Women,Studio Regular,Pilates,True
CUST055118,2024-02-08,LOC007,25-34,Women,Outdoor Explorer,Trail,True
CUST055119,2023-06-14,LOC001,35-44,Men,Outdoor Explorer,Trail,True
CUST055120,2024-01-27,LOC009,25-34,Men,Active Lifestyle,Multi-Sport,True
CUST055121,2024-12-26,LOC009,25-34,Men,Active Lifestyle,Gym,True
CUST055122,2023-05-31,LOC001,35-44,Men,Outdoor Explorer,Hiking,True
CUST055123,2025-12-26,LOC004,55+,Women,Outdoor Explorer,Hiking,True
CUST055124,2024-01-29,LOC013,18-24,Women,Performance Athlete,Running,True
CUST055125,2025-04-28,LOC002,25-34,Women,Active Lifestyle,Multi-Sport,True
CUST055126,2024-03-24,LOC014,25-34,Women,Performance Athlete,Running,True
CUST055127,2025-01-02,LOC007,45-54,Women,Studio Regular,Gym,True
CUST055128,2025-07-10,LOC001,35-44,Women,Outdoor Explorer,Hiking,False
CUST055129,2023-11-21,LOC009,35-44,Women,Urban Runner,Running,True
CUST055130,2024-03-03,LOC006,25-34,Women,Urban Runner,Running,True
CUST055131,2025-04-04,LOC012,45-54,Men,Urban Runner,Running,True
CUST055132,2023-02-27,LOC009,25-34,Men,Performance Athlete,Multi-Sport,True
CUST055133,2024-07-28,LOC002,45-54,Women,Urban Runner,Gym,True
CUST055134,2024-01-06,LOC013,25-34,Women,Outdoor Explorer,Hiking,False
CUST055135,2024-05-01,LOC001,55+,Men,Urban Runner,Running,False
CUST055136,2024-12-07,LOC006,25-34,Women,Performance Athlete,Trail,True
CUST055137,2025-09-19,LOC012,35-44,Men,Studio Regular,Pilates,False
CUST055138,2025-07-29,LOC004,55+,Women,Active Lifestyle,Running,True
CUST055139,2023-02-20,LOC008,45-54,Women,Performance Athlete,Multi-Sport,True
CUST055140,2024-12-06,LOC013,18-24,Men,Urban Runner,Running,True
CUST055141,2024-01-08,LOC001,35-44,Men,Urban Runner,Running,True
CUST055142,2024-02-24,LOC001,25-34,Women,Studio Regular,Gym,True
CUST055143,2024-04-13,LOC007,25-34,Men,Urban Runner,Running,True
CUST055144,2023-12-15,LOC004,18-24,Men,Studio Regular,Pilates,False
CUST055145,2023-11-06,LOC012,18-24,Men,Urban Runner,Running,False
CUST055146,2023-05-13,LOC012,25-34,Women,Outdoor Explorer,Trail,True
CUST055147,2023-08-14,LOC007,45-54,Men,Active Lifestyle,Gym,True
CUST055148,2023-01-18,LOC008,35-44,Men,Studio Regular,Gym,True
CUST055149,2025-10-27,LOC007,45-54,Men,Urban Runner,Running,False
CUST055150,2024-03-12,LOC013,25-34,Men,Outdoor Explorer,Multi-Sport,True
CUST055151,2025-01-28,LOC004,55+,Women,Studio Regular,Gym,False
CUST055152,2023-09-01,LOC005,35-44,Men,Active Lifestyle,Multi-Sport,True
CUST055153,2023-01-08,LOC002,35-44,Non-Binary / Other,Active Lifestyle,Multi-Sport,False
CUST055154,2023-11-24,LOC008,18-24,Men,Active Lifestyle,Hiking,True
CUST055155,2024-10-29,LOC001,25-34,Men,Urban Runner,Running,True
CUST055156,2024-02-01,LOC013,35-44,Men,Active Lifestyle,Gym,True
CUST055157,2024-03-03,LOC004,45-54,Women,Urban Runner,Gym,True
CUST055158,2024-09-15,LOC004,25-34,Women,Studio Regular,Trail,False
CUST055159,2023-08-05,LOC001,25-34,Women,Active Lifestyle,Gym,True
CUST055160,2023-10-13,LOC007,35-44,Men,Performance Athlete,Pilates,True
CUST055161,2024-06-12,LOC009,35-44,Women,Active Lifestyle,Trail,True
CUST055162,2024-04-19,LOC006,55+,Men,Urban Runner,Running,True
CUST055163,2025-06-07,LOC001,35-44,Women,Studio Regular,Multi-Sport,False
CUST055164,2025-12-27,LOC001,35-44,Women,Active Lifestyle,Multi-Sport,True
CUST055165,2024-03-19,LOC006,55+,Men,Outdoor Explorer,Multi-Sport,False
CUST055166,2023-01-24,LOC004,25-34,Men,Urban Runner,Running,False
CUST055167,2025-11-17,LOC007,35-44,Men,Active Lifestyle,Gym,True
CUST055168,2024-10-02,LOC003,45-54,Women,Outdoor Explorer,Hiking,True
CUST055169,2025-04-16,LOC001,25-34,Women,Studio Regular,Running,False
CUST055170,2023-06-23,LOC005,25-34,Women,Outdoor Explorer,Trail,True
CUST055171,2025-11-30,LOC007,55+,Men,Urban Runner,Pilates,False
CUST055172,2025-09-12,LOC001,45-54,Non-Binary / Other,Outdoor Explorer,Trail,True
CUST055173,2023-10-23,LOC005,35-44,Men,Studio Regular,Pilates,True
CUST055174,2025-10-21,LOC002,45-54,Women,Studio Regular,Pilates,True
CUST055175,2025-03-06,LOC007,25-34,Women,Performance Athlete,Trail,False
CUST055176,2025-02-17,LOC004,18-24,Women,Active Lifestyle,Hiking,False
CUST055177,2024-05-08,LOC001,45-54,Men,Studio Regular,Gym,True
CUST055178,2025-05-12,LOC005,25-34,Women,Studio Regular,Gym,True
CUST055179,2023-12-09,LOC001,25-34,Men,Urban Runner,Trail,True
CUST055180,2024-10-24,LOC007,35-44,Women,Studio Regular,Multi-Sport,False
CUST055181,2025-02-03,LOC013,25-34,Men,Urban Runner,Running,True
CUST055182,2024-09-22,LOC007,35-44,Women,Studio Regular,Pilates,True
CUST055183,2025-11-05,LOC007,25-34,Men,Urban Runner,Running,True
CUST055184,2023-09-18,LOC002,18-24,Women,Urban Runner,Running,True
CUST055185,2025-03-25,LOC002,18-24,Men,Urban Runner,Gym,True
CUST055186,2024-07-21,LOC001,25-34,Women,Active Lifestyle,Multi-Sport,True
CUST055187,2025-02-17,LOC011,25-34,Women,Active Lifestyle,Gym,True
CUST055188,2025-08-29,LOC002,45-54,Women,Studio Regular,Gym,True
CUST055189,2025-02-01,LOC007,35-44,Women,Studio Regular,Running,False
CUST055190,2025-07-16,LOC009,35-44,Women,Active Lifestyle,Hiking,True
CUST055191,2023-01-11,LOC007,35-44,Women,Studio Regular,Pilates,False
CUST055192,2023-01-22,LOC004,55+,Women,Urban Runner,Running,True
CUST055193,2025-06-01,LOC011,45-54,Men,Studio Regular,Gym,True
CUST055194,2024-08-13,LOC004,55+,Women,Urban Runner,Running,True
CUST055195,2023-10-05,LOC011,35-44,Women,Active Lifestyle,Trail,True
CUST055196,2023-12-16,LOC001,55+,Men,Urban Runner,Running,True
CUST055197,2023-02-14,LOC007,18-24,Men,Performance Athlete,Running,False
CUST055198,2025-09-23,LOC001,25-34,Men,Studio Regular,Pilates,True
CUST055199,2023-03-01,LOC001,25-34,Women,Active Lifestyle,Gym,False
CUST055200,2025-10-19,LOC002,25-34,Women,Outdoor Explorer,Trail,True
CUST055201,2024-08-05,LOC001,45-54,Women,Active Lifestyle,Multi-Sport,True
CUST055202,2023-05-09,LOC009,45-54,Women,Studio Regular,Multi-Sport,False
CUST055203,2024-12-03,LOC002,18-24,Men,Urban Runner,Running,True
CUST055204,2023-01-12,LOC001,35-44,Men,Studio Regular,Hiking,True
CUST055205,2024-06-16,LOC004,35-44,Men,Active Lifestyle,Running,True
CUST055206,2024-08-04,LOC011,35-44,Women,Studio Regular,Pilates,True
CUST055207,2025-08-14,LOC014,35-44,Women,Studio Regular,Pilates,False
CUST055208,2024-12-25,LOC004,55+,Women,Urban Runner,Running,True
CUST055209,2025-04-03,LOC012,25-34,Women,Urban Runner,Gym,False
CUST055210,2024-08-19,LOC002,25-34,Men,Performance Athlete,Gym,False
CUST055211,2025-11-10,LOC006,55+,Women,Urban Runner,Running,False
CUST055212,2023-02-14,LOC007,35-44,Women,Outdoor Explorer,Gym,True
CUST055213,2023-01-21,LOC004,25-34,Women,Performance Athlete,Multi-Sport,True
CUST055214,2024-07-16,LOC007,25-34,Men,Outdoor Explorer,Trail,True
CUST055215,2025-11-21,LOC006,18-24,Women,Outdoor Explorer,Running,True
CUST055216,2023-03-29,LOC001,25-34,Women,Studio Regular,Gym,False
CUST055217,2025-05-31,LOC008,25-34,Women,Outdoor Explorer,Running,True
CUST055218,2025-02-24,LOC013,35-44,Men,Outdoor Explorer,Trail,False
CUST055219,2024-03-13,LOC012,45-54,Women,Active Lifestyle,Running,True
CUST055220,2025-02-08,LOC008,35-44,Men,Active Lifestyle,Multi-Sport,True
CUST055221,2023-09-19,LOC013,18-24,Men,Urban Runner,Running,True
CUST055222,2024-09-07,LOC003,25-34,Women,Active Lifestyle,Multi-Sport,True
CUST055223,2024-10-12,LOC008,25-34,Women,Studio Regular,Pilates,True
CUST055224,2023-09-03,LOC003,25-34,Men,Urban Runner,Running,True
CUST055225,2025-10-08,LOC001,18-24,Women,Urban Runner,Running,True
CUST055226,2023-09-07,LOC008,25-34,Men,Urban Runner,Gym,True
CUST055227,2023-05-23,LOC003,35-44,Men,Active Lifestyle,Gym,True
CUST055228,2024-06-19,LOC001,25-34,Men,Outdoor Explorer,Hiking,True
CUST055229,2025-06-10,LOC007,35-44,Women,Outdoor Explorer,Hiking,True
CUST055230,2023-08-24,LOC001,25-34,Women,Studio Regular,Pilates,True
CUST055231,2025-07-31,LOC008,35-44,Women,Urban Runner,Gym,False
CUST055232,2025-11-11,LOC001,18-24,Women,Urban Runner,Running,True
CUST055233,2025-12-07,LOC010,25-34,Women,Active Lifestyle,Multi-Sport,False
CUST055234,2025-02-17,LOC012,35-44,Women,Studio Regular,Pilates,True
CUST055235,2024-06-12,LOC013,35-44,Men,Studio Regular,Hiking,False
CUST055236,2025-06-13,LOC001,18-24,Women,Active Lifestyle,Hiking,True
CUST055237,2023-12-27,LOC003,25-34,Men,Studio Regular,Pilates,True
CUST055238,2023-10-19,LOC007,25-34,Men,Urban Runner,Running,True
CUST055239,2024-02-15,LOC007,45-54,Men,Active Lifestyle,Pilates,False
CUST055240,2025-06-03,LOC001,35-44,Non-Binary / Other,Active Lifestyle,Multi-Sport,True
CUST055241,2023-07-04,LOC013,45-54,Men,Urban Runner,Running,False
CUST055242,2023-05-13,LOC009,45-54,Women,Active Lifestyle,Running,True
CUST055243,2025-07-01,LOC004,25-34,Men,Urban Runner,Running,True
CUST055244,2024-04-29,LOC001,25-34,Men,Active Lifestyle,Multi-Sport,True
CUST055245,2023-06-17,LOC013,45-54,Women,Studio Regular,Gym,False
CUST055246,2025-08-12,LOC008,25-34,Men,Active Lifestyle,Pilates,True
CUST055247,2025-04-16,LOC006,25-34,Women,Performance Athlete,Running,True
CUST055248,2023-02-21,LOC005,45-54,Men,Performance Athlete,Multi-Sport,True
CUST055249,2024-11-07,LOC014,55+,Women,Outdoor Explorer,Hiking,True
CUST055250,2023-09-08,LOC007,25-34,Men,Active Lifestyle,Multi-Sport,True
CUST055251,2023-09-14,LOC007,45-54,Men,Active Lifestyle,Running,True
CUST055252,2025-01-12,LOC009,25-34,Men,Performance Athlete,Running,True
CUST055253,2025-11-16,LOC001,25-34,Men,Studio Regular,Pilates,True
CUST055254,2024-10-13,LOC007,35-44,Men,Performance Athlete,Trail,True
CUST055255,2023-08-12,LOC007,18-24,Women,Urban Runner,Pilates,True
CUST055256,2024-09-19,LOC006,25-34,Women,Active Lifestyle,Hiking,True
CUST055257,2024-12-29,LOC011,18-24,Women,Urban Runner,Hiking,False
CUST055258,2023-07-01,LOC004,45-54,Women,Active Lifestyle,Running,False
CUST055259,2024-08-21,LOC008,18-24,Men,Outdoor Explorer,Hiking,True
CUST055260,2023-06-07,LOC001,35-44,Men,Urban Runner,Running,False
CUST055261,2024-03-28,LOC009,25-34,Women,Studio Regular,Running,True
CUST055262,2025-04-19,LOC009,25-34,Men,Urban Runner,Running,True
CUST055263,2024-11-02,LOC001,25-34,Men,Outdoor Explorer,Running,True
CUST055264,2025-11-25,LOC013,18-24,Men,Outdoor Explorer,Hiking,False
CUST055265,2024-04-22,LOC011,25-34,Women,Urban Runner,Running,True
CUST055266,2025-09-22,LOC008,35-44,Women,Active Lifestyle,Multi-Sport,True
CUST055267,2024-02-25,LOC007,45-54,Women,Urban Runner,Running,True
CUST055268,2024-07-11,LOC005,18-24,Women,Studio Regular,Gym,True
CUST055269,2024-07-09,LOC009,18-24,Men,Active Lifestyle,Trail,True
