customer_id,acquisition_date,acquisition_channel,campaign_id,first_touch_channel,last_touch_channel,acquisition_device,acquisition_platform,referral_flag
CUST066384,2023-02-11,Paid Social,,Paid Social,Paid Social,Mobile,iOS,False
CUST066385,2025-08-07,Paid Social,CAMP0039,Paid Social,Paid Social,Desktop,Website,False
CUST066386,2025-08-11,Direct,,Influencer,Direct,Mobile,Website,False
CUST066387,2023-02-11,Paid Search,,Referral,Paid Search,Mobile,Website,False
CUST066388,2024-06-22,Paid Social,,Community Event,Paid Social,Mobile,Website,False
CUST066389,2024-05-17,Community Event,,Community Event,Community Event,Mobile,Android,False
CUST066390,2024-12-09,Paid Social,,Paid Social,Paid Social,Mobile,iOS,False
CUST066391,2025-04-19,Community Event,CAMP0014,Paid Social,Community Event,Mobile,Website,False
CUST066392,2025-07-02,Paid Social,CAMP0039,Direct,Paid Social,Mobile,Website,False
CUST066393,2024-09-03,Paid Search,,Paid Search,Paid Search,Mobile,Android,False
CUST066394,2024-06-16,Direct,,Influencer,Direct,Desktop,Website,False
CUST066395,2025-01-08,Paid Social,,Paid Social,Paid Social,Desktop,Website,False
CUST066396,2024-08-21,Referral,,Referral,Referral,Mobile,iOS,True
CUST066397,2025-07-29,Community Event,,Community Event,Community Event,Mobile,Website,False
CUST066398,2023-04-27,Paid Social,,Paid Social,Paid Social,Mobile,Android,False
CUST066399,2023-09-22,Influencer,,Influencer,Influencer,Desktop,Website,False
CUST066400,2024-12-16,Community Event,,Community Event,Community Event,Mobile,Website,False
CUST066401,2025-07-30,Influencer,,Paid Search,Influencer,Mobile,Website,False
CUST066402,2023-02-09,Organic Search,,Organic Search,Organic Search,Desktop,Website,False
CUST066403,2025-12-11,Direct,,Direct,Direct,Mobile,iOS,False
CUST066404,2024-12-28,Organic Search,,Organic Search,Organic Search,Mobile,iOS,False
CUST066405,2025-04-21,Referral,,Referral,Referral,Mobile,Website,True
CUST066406,2025-04-08,Community Event,,Community Event,Community Event,Mobile,Website,False
CUST066407,2025-07-01,Direct,,Direct,Direct,Desktop,Website,False
CUST066408,2025-03-03,Paid Social,,Paid Social,Paid Social,Mobile,iOS,False
CUST066409,2024-03-10,Organic Social,,Organic Social,Organic Social,Mobile,Website,False
CUST066410,2024-12-30,Organic Search,,Organic Search,Organic Search,Desktop,Website,False
CUST066411,2024-03-24,Paid Social,,Paid Search,Paid Social,Mobile,Website,False
CUST066412,2023-01-02,Direct,,Direct,Direct,Mobile,Website,False
CUST066413,2023-10-19,Paid Search,,Direct,Paid Search,Desktop,Website,False
CUST066414,2025-05-28,Organic Search,,Organic Search,Organic Search,Mobile,Website,False
CUST066415,2025-10-21,Paid Social,CAMP0002,Paid Social,Paid Social,Mobile,Website,False
CUST066416,2024-08-13,Organic Search,,Paid Search,Organic Search,Mobile,iOS,False
CUST066417,2025-08-20,Organic Search,,Organic Search,Organic Search,Desktop,Website,False
CUST066418,2024-11-23,Paid Social,CAMP0010,Paid Social,Paid Social,Desktop,Website,False
CUST066419,2025-07-07,Organic Search,,Organic Search,Organic Search,Mobile,iOS,False
CUST066420,2025-03-24,Organic Search,,Organic Search,Organic Search,Tablet,iOS,False
CUST066421,2024-02-10,Direct,,Community Event,Direct,Mobile,Website,False
CUST066422,2024-03-25,Influencer,CAMP0004,Influencer,Influencer,Mobile,iOS,False
CUST066423,2023-01-26,Organic Search,,Organic Search,Organic Search,Desktop,Website,False
CUST066424,2023-01-03,Paid Social,,Paid Social,Paid Social,Desktop,Website,False
CUST066425,2025-05-06,Paid Social,,Organic Social,Paid Social,Mobile,Website,False
CUST066426,2025-08-29,Influencer,,Influencer,Influencer,Mobile,Website,False
CUST066427,2025-06-05,Direct,,Direct,Direct,Desktop,Website,False
CUST066428,2025-10-04,Paid Social,,Paid Social,Paid Social,Mobile,iOS,False
CUST066429,2025-02-22,Organic Social,,Paid Social,Organic Social,Desktop,Website,False
CUST066430,2024-06-30,Community Event,CAMP0025,Community Event,Community Event,Mobile,iOS,False
CUST066431,2025-05-10,Paid Search,,Influencer,Paid Search,Desktop,Website,False
CUST066432,2024-10-11,Organic Search,,Organic Search,Organic Search,Mobile,iOS,False
CUST066433,2023-07-04,Organic Search,,Organic Search,Organic Search,Desktop,Website,False
CUST066434,2025-04-18,Paid Social,CAMP0017,Influencer,Paid Social,Desktop,Website,False
CUST066435,2025-06-01,Paid Social,CAMP0036,Paid Social,Paid Social,Mobile,Website,False
CUST066436,2024-01-13,Paid Search,,Paid Search,Paid Search,Mobile,iOS,False
CUST066437,2023-07-28,Organic Search,,Organic Search,Organic Search,Mobile,Website,False
CUST066438,2025-10-02,Organic Search,,Organic Search,Organic Search,Desktop,Website,False
CUST066439,2024-09-15,Organic Search,,Organic Search,Organic Search,Desktop,Website,False
CUST066440,2025-07-27,Influencer,,Influencer,Influencer,Mobile,Website,False
CUST066441,2024-11-20,Paid Social,CAMP0010,Organic Search,Paid Social,Mobile,Website,False
CUST066442,2025-04-03,Organic Social,,Organic Social,Organic Social,Mobile,Website,False
CUST066443,2025-10-21,Paid Search,,Paid Search,Paid Search,Mobile,iOS,False
CUST066444,2023-08-26,Organic Search,,Organic Search,Organic Search,Mobile,Android,False
CUST066445,2024-12-15,Organic Search,,Organic Search,Organic Search,Mobile,Website,False
CUST066446,2024-10-31,Organic Search,,Paid Search,Organic Search,Mobile,Website,False
CUST066447,2024-07-16,Referral,,Community Event,Referral,Desktop,Website,True
CUST066448,2025-05-08,Paid Social,,Paid Social,Paid Social,Mobile,Website,False
CUST066449,2025-06-19,Organic Search,,Influencer,Organic Search,Mobile,Website,False
CUST066450,2024-11-11,Community Event,,Community Event,Community Event,Desktop,Website,False
CUST066451,2023-05-19,Paid Search,CAMP0006,Paid Search,Paid Search,Desktop,Website,False
CUST066452,2024-09-11,Paid Search,,Influencer,Paid Search,Mobile,iOS,False
CUST066453,2024-08-07,Influencer,,Influencer,Influencer,Mobile,iOS,False
CUST066454,2024-08-11,Organic Search,,Organic Search,Organic Search,Tablet,Website,False
CUST066455,2024-06-05,Direct,,Direct,Direct,Mobile,Android,False
CUST066456,2024-12-07,Direct,,Direct,Direct,Mobile,iOS,False
CUST066457,2023-01-17,Organic Search,,Organic Search,Organic Search,Mobile,Website,False
CUST066458,2023-04-04,Organic Search,,Influencer,Organic Search,Mobile,Website,False
CUST066459,2025-07-13,Organic Search,,Organic Search,Organic Search,Mobile,Website,False
CUST066460,2023-11-18,Paid Search,,Community Event,Paid Search,Mobile,Android,False
CUST066461,2023-01-11,Referral,,Paid Search,Referral,Mobile,iOS,True
CUST066462,2025-05-13,Paid Social,,Paid Social,Paid Social,Mobile,Website,False
CUST066463,2023-12-10,Paid Social,CAMP0071,Paid Social,Paid Social,Mobile,Website,False
CUST066464,2024-01-04,Organic Search,,Organic Search,Organic Search,Mobile,iOS,False
CUST066465,2024-06-09,Referral,,Community Event,Referral,Desktop,Website,True
CUST066466,2023-01-14,Community Event,,Organic Social,Community Event,Mobile,Website,False
CUST066467,2025-03-23,Paid Social,CAMP0018,Paid Social,Paid Social,Desktop,Website,False
CUST066468,2025-02-19,Organic Social,,Paid Social,Organic Social,Mobile,iOS,False
CUST066469,2025-10-25,Influencer,,Influencer,Influencer,Tablet,Android,False
CUST066470,2025-11-27,Organic Search,,Direct,Organic Search,Desktop,Website,False
CUST066471,2024-08-02,Paid Social,,Paid Social,Paid Social,Mobile,iOS,False
CUST066472,2023-06-07,Paid Social,,Paid Social,Paid Social,Mobile,iOS,False
CUST066473,2025-12-03,Paid Search,CAMP0054,Paid Search,Paid Search,Mobile,Website,False
CUST066474,2024-12-28,Referral,,Referral,Referral,Mobile,Website,True
CUST066475,2025-04-21,Organic Search,,Paid Social,Organic Search,Desktop,Website,False
CUST066476,2025-03-19,Organic Social,,Organic Search,Organic Social,Desktop,Website,False
CUST066477,2024-10-24,Paid Social,CAMP0010,Paid Social,Paid Social,Mobile,Website,False
CUST066478,2024-04-14,Direct,,Influencer,Direct,Desktop,Website,False
CUST066479,2025-07-26,Paid Search,,Direct,Paid Search,Mobile,iOS,False
CUST066480,2025-03-10,Organic Social,,Organic Social,Organic Social,Desktop,Website,False
CUST066481,2023-11-19,Paid Social,CAMP0071,Paid Social,Paid Social,Mobile,iOS,False
CUST066482,2025-01-16,Direct,,Community Event,Direct,Mobile,Android,False
CUST066483,2024-03-19,Direct,,Direct,Direct,Mobile,Website,False
CUST066484,2024-08-30,Influencer,,Influencer,Influencer,Mobile,Android,False
CUST066485,2025-09-26,Paid Search,CAMP0044,Paid Search,Paid Search,Mobile,Website,False
CUST066486,2024-03-18,Direct,,Community Event,Direct,Mobile,Android,False
CUST066487,2024-01-26,Organic Search,,Community Event,Organic Search,Mobile,Website,False
CUST066488,2025-04-20,Organic Search,,Organic Social,Organic Search,Mobile,Website,False
CUST066489,2023-10-18,Referral,,Paid Social,Referral,Desktop,Website,True
CUST066490,2025-01-31,Direct,,Direct,Direct,Desktop,Website,False
CUST066491,2024-04-05,Organic Search,,Organic Social,Organic Search,Mobile,Website,False
CUST066492,2024-12-12,Paid Social,,Community Event,Paid Social,Mobile,iOS,False
CUST066493,2023-07-01,Paid Search,CAMP0013,Paid Social,Paid Search,Mobile,Website,False
CUST066494,2025-02-17,Referral,,Paid Search,Referral,Desktop,Website,True
CUST066495,2023-03-22,Direct,,Paid Search,Direct,Desktop,Website,False
CUST066496,2024-06-26,Community Event,CAMP0025,Community Event,Community Event,Mobile,Website,False
CUST066497,2023-04-28,Organic Search,,Organic Search,Organic Search,Mobile,iOS,False
CUST066498,2025-12-15,Organic Search,,Direct,Organic Search,Mobile,Website,False
CUST066499,2024-09-21,Organic Search,,Direct,Organic Search,Mobile,Website,False
CUST066500,2025-05-14,Organic Search,,Organic Search,Organic Search,Mobile,Website,False
CUST066501,2023-06-21,Organic Social,,Organic Social,Organic Social,Desktop,Website,False
CUST066502,2024-09-29,Organic Search,,Referral,Organic Search,Desktop,Website,False
CUST066503,2025-09-02,Community Event,,Community Event,Community Event,Mobile,Website,False
CUST066504,2025-09-23,Paid Social,CAMP0019,Referral,Paid Social,Mobile,Android,False
CUST066505,2025-05-25,Paid Social,,Paid Search,Paid Social,Mobile,Website,False
CUST066506,2025-06-16,Referral,,Organic Social,Referral,Mobile,Website,True
CUST066507,2023-02-05,Referral,,Referral,Referral,Mobile,iOS,True
CUST066508,2025-11-07,Paid Social,CAMP0002,Paid Social,Paid Social,Mobile,Website,False
CUST066509,2024-03-04,Paid Social,,Direct,Paid Social,Mobile,Website,False
CUST066510,2025-01-15,Organic Search,,Influencer,Organic Search,Mobile,Website,False
CUST066511,2025-09-08,Organic Search,,Organic Search,Organic Search,Mobile,Android,False
CUST066512,2025-08-20,Organic Search,,Organic Search,Organic Search,Desktop,Website,False
CUST066513,2025-02-13,Community Event,,Organic Social,Community Event,Mobile,iOS,False
CUST066514,2024-09-09,Community Event,,Organic Search,Community Event,Mobile,Website,False
CUST066515,2024-07-14,Community Event,CAMP0025,Referral,Community Event,Mobile,Website,False
CUST066516,2023-10-11,Organic Social,,Organic Search,Organic Social,Mobile,iOS,False
CUST066517,2025-06-08,Community Event,,Community Event,Community Event,Tablet,Website,False
CUST066518,2023-05-13,Direct,,Direct,Direct,Mobile,iOS,False
CUST066519,2023-06-04,Organic Search,,Influencer,Organic Search,Desktop,Website,False
CUST066520,2024-08-17,Organic Search,,Paid Search,Organic Search,Mobile,Android,False
CUST066521,2023-07-20,Direct,,Direct,Direct,Mobile,iOS,False
CUST066522,2025-10-08,Paid Search,,Paid Search,Paid Search,Mobile,Website,False
CUST066523,2023-08-10,Referral,,Referral,Referral,Desktop,Website,True
CUST066524,2024-01-15,Paid Search,,Paid Search,Paid Search,Mobile,Website,False
CUST066525,2023-09-18,Direct,,Direct,Direct,Desktop,Website,False
CUST066526,2024-06-09,Organic Search,,Community Event,Organic Search,Mobile,Website,False
CUST066527,2025-10-21,Organic Social,,Organic Social,Organic Social,Mobile,iOS,False
CUST066528,2023-12-01,Influencer,,Influencer,Influencer,Mobile,Website,False
CUST066529,2024-07-29,Organic Search,,Organic Social,Organic Search,Mobile,Website,False
CUST066530,2025-09-19,Direct,,Direct,Direct,Mobile,Website,False
CUST066531,2023-03-05,Direct,,Direct,Direct,Mobile,Website,False
CUST066532,2025-01-01,Paid Search,,Paid Search,Paid Search,Mobile,Website,False
CUST066533,2024-09-14,Organic Social,,Influencer,Organic Social,Mobile,iOS,False
CUST066534,2024-03-17,Direct,,Direct,Direct,Mobile,Website,False
CUST066535,2024-10-21,Direct,,Influencer,Direct,Mobile,Website,False
CUST066536,2024-07-06,Paid Social,,Paid Social,Paid Social,Desktop,Website,False
CUST066537,2025-04-05,Paid Social,CAMP0017,Organic Search,Paid Social,Mobile,Website,False
CUST066538,2024-02-12,Organic Search,,Organic Search,Organic Search,Mobile,iOS,False
CUST066539,2023-03-14,Paid Social,CAMP0058,Paid Social,Paid Social,Mobile,iOS,False
CUST066540,2024-10-21,Paid Search,,Referral,Paid Search,Mobile,Website,False
CUST066541,2024-08-18,Referral,,Paid Social,Referral,Desktop,Website,True
CUST066542,2023-09-20,Referral,,Paid Social,Referral,Mobile,Website,True
CUST066543,2023-04-17,Direct,,Direct,Direct,Mobile,Website,False
CUST066544,2025-12-24,Organic Social,,Influencer,Organic Social,Mobile,Website,False
CUST066545,2025-09-13,Direct,,Direct,Direct,Mobile,Website,False
CUST066546,2023-01-05,Influencer,,Influencer,Influencer,Mobile,Website,False
CUST066547,2025-09-10,Direct,,Direct,Direct,Mobile,Android,False
CUST066548,2025-08-25,Paid Social,CAMP0019,Community Event,Paid Social,Desktop,Website,False
CUST066549,2024-04-11,Direct,,Direct,Direct,Mobile,Website,False
CUST066550,2025-07-06,Paid Social,CAMP0073,Paid Social,Paid Social,Mobile,Android,False
CUST066551,2024-01-09,Organic Search,,Organic Search,Organic Search,Mobile,Website,False
CUST066552,2024-11-06,Referral,,Organic Search,Referral,Mobile,Website,True
CUST066553,2023-04-17,Influencer,CAMP0057,Influencer,Influencer,Mobile,Website,False
CUST066554,2025-10-02,Paid Social,CAMP0019,Paid Social,Paid Social,Mobile,Android,False
CUST066555,2025-12-26,Direct,,Paid Search,Direct,Mobile,Website,False
CUST066556,2024-04-05,Organic Search,,Organic Search,Organic Search,Mobile,Website,False
CUST066557,2024-05-13,Organic Social,,Organic Social,Organic Social,Mobile,Website,False
CUST066558,2023-06-14,Organic Search,,Organic Social,Organic Search,Mobile,iOS,False
CUST066559,2025-01-08,Organic Search,,Organic Search,Organic Search,Mobile,Android,False
CUST066560,2023-12-26,Paid Social,,Paid Social,Paid Social,Mobile,Website,False
CUST066561,2024-05-04,Paid Social,,Paid Social,Paid Social,Mobile,Android,False
CUST066562,2024-07-21,Direct,,Direct,Direct,Mobile,Android,False
CUST066563,2023-05-26,Organic Search,,Organic Search,Organic Search,Mobile,Website,False
CUST066564,2025-04-05,Paid Social,CAMP0017,Paid Social,Paid Social,Desktop,Website,False
CUST066565,2024-02-16,Paid Search,,Paid Social,Paid Search,Mobile,Website,False
CUST066566,2023-08-25,Referral,,Referral,Referral,Mobile,Website,True
CUST066567,2023-08-15,Paid Social,,Paid Social,Paid Social,Desktop,Website,False
CUST066568,2023-04-07,Direct,,Community Event,Direct,Mobile,iOS,False
CUST066569,2023-06-06,Community Event,,Community Event,Community Event,Mobile,Android,False
CUST066570,2024-12-22,Organic Search,,Organic Search,Organic Search,Mobile,Website,False
CUST066571,2023-10-04,Organic Search,,Organic Search,Organic Search,Mobile,Android,False
CUST066572,2024-07-25,Paid Social,,Paid Social,Paid Social,Mobile,Website,False
CUST066573,2024-11-28,Paid Search,,Paid Search,Paid Search,Mobile,iOS,False
CUST066574,2023-03-26,Community Event,,Community Event,Community Event,Desktop,Website,False
CUST066575,2024-02-18,Organic Search,,Organic Search,Organic Search,Desktop,Website,False
CUST066576,2025-05-01,Direct,,Direct,Direct,Desktop,Website,False
CUST066577,2025-02-10,Direct,,Direct,Direct,Desktop,Website,False
CUST066578,2025-02-28,Paid Social,,Direct,Paid Social,Mobile,Android,False
CUST066579,2024-07-25,Paid Social,,Paid Social,Paid Social,Mobile,Website,False
CUST066580,2023-07-23,Paid Search,CAMP0013,Paid Search,Paid Search,Desktop,Website,False
CUST066581,2023-01-06,Influencer,,Influencer,Influencer,Mobile,Website,False
CUST066582,2025-11-22,Organic Social,,Organic Social,Organic Social,Mobile,Website,False
CUST066583,2024-01-12,Direct,,Organic Search,Direct,Mobile,Website,False
CUST066584,2025-08-19,Direct,,Paid Search,Direct,Mobile,Website,False
CUST066585,2023-10-01,Paid Search,CAMP0016,Paid Search,Paid Search,Mobile,Website,False
CUST066586,2023-06-10,Direct,,Direct,Direct,Mobile,Website,False
CUST066587,2024-08-19,Direct,,Direct,Direct,Mobile,Website,False
CUST066588,2023-03-09,Influencer,,Influencer,Influencer,Tablet,iOS,False
CUST066589,2025-10-10,Paid Search,,Paid Search,Paid Search,Desktop,Website,False
CUST066590,2025-12-02,Paid Search,CAMP0054,Paid Search,Paid Search,Mobile,Android,False
CUST066591,2024-11-05,Organic Search,,Organic Search,Organic Search,Mobile,Website,False
CUST066592,2024-05-04,Organic Search,,Organic Search,Organic Search,Mobile,iOS,False
CUST066593,2025-08-20,Referral,,Referral,Referral,Mobile,Android,True
CUST066594,2024-06-20,Organic Social,,Direct,Organic Social,Mobile,Website,False
CUST066595,2024-05-03,Paid Search,,Paid Search,Paid Search,Mobile,Website,False
CUST066596,2025-07-28,Paid Search,,Direct,Paid Search,Mobile,Android,False
CUST066597,2023-12-18,Referral,,Referral,Referral,Desktop,Website,True
CUST066598,2025-05-30,Organic Search,,Paid Search,Organic Search,Desktop,Website,False
CUST066599,2023-02-11,Organic Social,,Organic Social,Organic Social,Tablet,Website,False
CUST066600,2023-05-16,Paid Search,,Paid Search,Paid Search,Mobile,Website,False
CUST066601,2023-06-12,Direct,,Direct,Direct,Mobile,Website,False
CUST066602,2025-09-14,Direct,,Direct,Direct,Desktop,Website,False
CUST066603,2023-08-26,Direct,,Direct,Direct,Mobile,iOS,False
